timestamp,temperature,humidity,weight
 29/3/19  2:6:0  PM,38.2,24.2,6.35
 29/3/19  2:7:0  PM,38.2,24.2,6.35
 29/3/19  2:8:0  PM,38.6,23.9,6.42
 29/3/19  2:9:0  PM,38.6,23.9,6.42
 29/3/19  4:0:0  PM,38.1,25.1,6.42
 29/3/19  4:1:0  PM,38.1,25.1,6.46
 29/3/19  4:2:0  PM,38.1,25.1,6.46
 29/3/19  4:3:0  PM,38.1,25.1,6.46
 29/3/19  4:4:0  PM,38.1,25.1,6.46
 29/3/19  4:5:0  PM,39.3,26.4,6.46
 29/3/19  4:6:0  PM,39.3,26.4,6.48
 29/3/19  4:7:0  PM,39.3,26.4,6.48
 29/3/19  4:8:0  PM,38.7,25.1,6.48
 29/3/19  4:9:0  PM,38.7,25.1,6.48
 29/3/19  6:0:0  PM,38.7,28.5,6.48
 29/3/19  6:1:0  PM,38.7,28.5,6.44
 29/3/19  6:2:0  PM,39.3,28.5,6.44
 29/3/19  6:3:0  PM,39.3,28.5,6.44
 29/3/19  6:4:0  PM,36.5,28.5,6.44
 29/3/19  6:5:0  PM,37.2,29.3,6.39
 29/3/19  6:6:0  PM,37.2,29.3,6.39
 29/3/19  6:7:0  PM,37.2,29.3,6.39
 29/3/19  6:8:0  PM,36.5,28.5,6.39
 29/3/19  6:9:0  PM,36.5,28.5,6.39
 29/3/19  8:0:0  PM,33.7,49.5,6.44
 29/3/19  8:1:0  PM,33.7,49.5,6.44
 29/3/19  8:2:0  PM,33.7,49.5,6.44
 29/3/19  8:3:0  PM,33.7,49.5,6.44
 29/3/19  8:4:0  PM,32.5,49.5,6.44
 29/3/19  8:5:0  PM,32.5,48.6,6.43
 29/3/19  8:6:0  PM,32.5,48.6,6.43
 29/3/19  8:7:0  PM,32.5,48.6,6.43
 29/3/19  8:8:0  PM,33.7,49.5,6.43
 29/3/19  8:9:0  PM,33.7,49.5,6.43
 30/3/19  8:0:0  AM,26.9,53.2,6.41
 30/3/19  8:1:0  AM,26.9,53.2,6.41
 30/3/19  8:2:0  AM,26.9,53.2,6.41
 30/3/19  8:3:0  AM,26.9,53.2,6.41
 30/3/19  8:4:0  AM,27.4,53.2,6.47
 30/3/19  8:5:0  AM,27.4,52.8,6.47
 30/3/19  8:6:0  AM,27.4,52.8,6.47
 30/3/19  8:7:0  AM,26.9,52.8,6.47
 30/3/19  8:8:0  AM,26.9,53.2,6.47
 30/3/19  8:9:0  AM,26.9,53.2,6.47
 30/3/19  6:6:0  PM,34.1,34.2,6.47
 30/3/19  10:1:0  AM,34.1,34.2,6.47
 30/3/19  10:2:0  AM,34.1,34.2,6.43
 30/3/19  10:3:0  AM,34.1,34.2,6.43
 30/3/19  10:4:0  AM,34.8,34.2,6.43
 30/3/19  10:5:0  AM,34.8,33.8,6.43
 30/3/19  10:6:0  AM,34.8,33.8,6.48
 30/3/19  10:7:0  AM,34.8,33.8,6.48
 30/3/19  10:8:0  AM,34.8,34.2,6.48
 30/3/19  10:9:0  AM,34.8,34.2,6.48
 30/3/19  12:0:0  PM,36.4,18.8,6.48
 30/3/19  12:1:0  PM,36.4,18.8,6.48
 30/3/19  12:2:0  PM,36.4,18.8,6.52
 30/3/19  12:3:0  PM,36.4,18.8,6.52
 30/3/19  12:4:0  PM,36.4,18.8,6.52
 30/3/19  12:5:0  PM,37.5,19.1,6.52
 30/3/19  12:5:0  PM,37.5,19.1,6.51
 30/3/19  12:7:0  PM,37.5,19.1,6.51
 30/3/19  12:8:0  PM,37.5,18.8,6.53
 30/3/19  12:9:0  PM,37.5,18.8,6.53
 30/3/19  2:0:0  PM,38.6,15.1,6.53
 30/3/19  2:1:0  PM,38.6,15.1,6.55
 30/3/19  2:2:0  PM,38.6,15.1,6.55
 30/3/19  2:3:0  PM,38.6,15.1,6.55
 30/3/19  2:4:0  PM,38.6,15.1,6.55
 30/3/19  2:5:0  PM,38.2,14.9,6.55
 30/3/19  2:6:0  PM,38.2,14.9,6.49
 30/3/19  2:7:0  PM,38.2,15.1,6.54
 30/3/19  2:8:0  PM,38.6,15.1,6.54
 30/3/19  2:9:0  PM,38.6,15.1,6.54
 30/3/19  4:0:0  PM,38.1,25.6,6.54
 30/3/19  4:1:0  PM,38.1,25.6,6.54
 30/3/19  4:2:0  PM,38.1,25.6,6.52
 30/3/19  4:3:0  PM,38.1,25.6,6.52
 30/3/19  4:4:0  PM,38.1,25.6,6.52
 30/3/19  4:5:0  PM,39.3,26.3,6.56
 30/3/19  4:6:0  PM,39.3,26.3,6.58
 30/3/19  4:7:0  PM,39.3,26.3,6.58
 30/3/19  4:8:0  PM,38.7,25.6,6.58
 30/3/19  4:9:0  PM,38.7,25.6,6.58
 30/3/19  6:0:0  PM,36.3,33.4,6.56
 30/3/19  6:1:0  PM,36.3,33.4,6.56
 30/3/19  6:2:0  PM,36.3,33.4,6.56
 30/3/19  6:3:0  PM,36.3,33.4,6.56
 30/3/19  6:4:0  PM,35.9,33.4,6.58
 30/3/19  6:5:0  PM,35.9,34.2,6.56
 30/3/19  6:6:0  PM,35.9,34.2,6.56
 30/3/19  6:7:0  PM,35.9,33.4,6.56
 30/3/19  6:8:0  PM,36.3,33.4,6.56
 30/3/19  6:9:0  PM,36.3,33.4,6.58
 30/3/19  8:0:0  PM,33.7,48.9,6.61
 30/3/19  8:1:0  PM,33.7,48.9,6.61
 30/3/19  8:2:0  PM,33.7,48.9,6.61
 30/3/19  8:3:0  PM,33.7,48.9,6.64
 30/3/19  8:4:0  PM,32.5,48.9,6.64
 30/3/19  8:5:0  PM,32.5,49.2,6.64
 30/3/19  8:6:0  PM,32.5,49.2,6.64
 30/3/19  8:7:0  PM,32.5,49.2,6.59
 30/3/19  8:8:0  PM,33.7,48.9,6.58
 30/3/19  8:9:0  PM,33.7,48.9,6.62
 31/3/19  8:0:0  AM,28.4,54.2,6.41
 31/3/19  8:1:0  AM,28.4,54.2,6.41
 31/3/19  8:2:0  AM,28.4,54.2,6.41
 31/3/19  8:3:0  AM,28.4,54.2,6.41
 31/3/19  8:4:0  AM,28.4,54.2,6.47
 31/3/19  8:5:0  AM,26.8,55.6,6.47
 31/3/19  8:6:0  AM,26.8,55.6,6.47
 31/3/19  8:7:0  AM,28.4,54.2,6.47
 31/3/19  8:8:0  AM,28.4,54.2,6.47
 31/3/19  8:9:0  AM,28.4,54.2,6.47
 31/3/19  10:0:0  AM,34.1,30.5,6.47
 31/3/19  10:1:0  AM,34.1,30.5,6.47
 31/3/19  10:2:0  AM,34.1,30.5,6.43
 31/3/19  10:3:0  AM,34.1,30.5,6.43
 31/3/19  10:4:0  AM,33.8,30.5,6.43
 31/3/19  10:5:0  AM,33.8,32.2,6.43
 31/3/19  10:6:0  AM,33.8,32.2,6.48
 31/3/19  10:7:0  AM,34.1,32.2,6.48
 31/3/19  10:8:0  AM,34.1,30.5,6.48
 31/3/19  10:9:0  AM,34.1,30.5,6.48
 31/3/19  12:0:0  PM,36.4,19.6,6.48
 31/3/19  12:1:0  PM,36.4,19.6,6.48
 31/3/19  12:2:0  PM,36.4,19.6,6.52
 31/3/19  12:3:0  PM,36.4,20.1,6.52
 31/3/19  12:4:0  PM,36.4,20.1,6.52
 31/3/19  12:5:0  PM,35.9,20.1,6.52
 31/3/19  12:5:0  PM,35.9,20.1,6.51
 31/3/19  12:7:0  PM,35.9,19.6,6.51
 31/3/19  12:8:0  PM,36.4,19.6,6.53
 31/3/19  12:9:0  PM,36.4,19.6,6.53
 31/3/19  2:0:0  PM,38.6,13.2,6.53
 31/3/19  2:1:0  PM,38.6,13.2,6.55
 31/3/19  2:2:0  PM,38.6,13.2,6.55
 31/3/19  2:3:0  PM,38.6,13.2,6.55
 31/3/19  2:4:0  PM,38.6,14.9,6.55
 31/3/19  2:5:0  PM,38.2,14.9,6.55
 31/3/19  2:6:0  PM,39.4,14.9,6.49
 31/3/19  2:7:0  PM,39.4,13.2,6.54
 31/3/19  2:8:0  PM,39.4,13.2,6.54
 31/3/19  2:9:0  PM,39.4,13.2,6.54
 31/3/19  4:0:0  PM,38.1,16.3,6.54
 31/3/19  4:1:0  PM,38.1,16.3,6.54
 31/3/19  4:2:0  PM,38.1,16.3,6.52
 31/3/19  4:3:0  PM,38.1,16.3,6.52
 31/3/19  4:4:0  PM,38.1,16.3,6.52
 31/3/19  4:5:0  PM,39.3,15.8,6.56
 31/3/19  4:6:0  PM,39.3,15.8,6.58
 31/3/19  4:7:0  PM,39.3,15.8,6.58
 31/3/19  4:8:0  PM,38.7,16.3,6.58
 31/3/19  4:9:0  PM,38.7,16.3,6.58
 31/3/19  6:0:0  PM,36.3,18.4,6.56
 31/3/19  6:1:0  PM,36.3,18.4,6.56
 31/3/19  6:2:0  PM,36.3,18.4,6.56
 31/3/19  6:3:0  PM,36.3,18.4,6.58
 31/3/19  6:4:0  PM,35.2,18.4,6.58
 31/3/19  6:5:0  PM,35.2,17.5,6.58
 31/3/19  6:6:0  PM,35.2,17.5,6.58
 31/3/19  6:7:0  PM,35.2,17.5,6.58
 31/3/19  6:8:0  PM,35.2,18.4,6.58
 31/3/19  6:9:0  PM,35.2,18.4,6.56
 31/3/19  8:0:0  PM,33.7,29.7,6.56
 31/3/19  8:1:0  PM,33.7,29.7,6.56
 31/3/19  8:2:0  PM,33.7,29.7,6.64
 31/3/19  8:3:0  PM,33.7,29.7,6.64
 31/3/19  8:4:0  PM,32.5,29.7,6.64
 31/3/19  8:5:0  PM,32.5,30.3,6.64
 31/3/19  8:6:0  PM,32.5,30.3,6.64
 31/3/19  8:7:0  PM,32.5,30.3,6.64
 31/3/19  8:8:0  PM,33.7,29.7,6.56
 31/3/19  8:9:0  PM,33.7,29.7,6.56
 1/4/19  8:0:0  AM,26.4,37.5,3.52
 1/4/19  8:1:0  AM,26.4,37.5,3.52
 1/4/19  8:2:0  AM,26.4,37.6,3.52
 1/4/19  8:3:0  AM,26.4,37.6,3.53
 1/4/19  8:4:0  AM,26.4,37.6,3.53
 1/4/19  8:5:0  AM,26.2,37.4,3.53
 1/4/19  8:6:0  AM,26.2,37.4,3.53
 1/4/19  8:7:0  AM,26.2,37.8,3.53
 1/4/19  8:8:0  AM,26.2,37.8,3.53
 1/4/19  8:9:0  AM,26.2,37.9,3.53
 1/4/19  10:0:0  AM,32.1,19.2,3.53
 1/4/19  10:1:0  AM,32.1,19.3,3.54
 1/4/19  10:2:0  AM,32.1,19.3,3.54
 1/4/19  10:3:0  AM,32.1,19.3,3.54
 1/4/19  10:4:0  AM,32.1,19.2,3.54
 1/4/19  10:5:0  AM,32.4,19.2,3.54
 1/4/19  10:6:0  AM,32.4,19.1,3.54
 1/4/19  10:7:0  AM,32.4,19.1,3.54
 1/4/19  10:8:0  AM,32.4,18.9,3.54
 1/4/19  10:9:0  AM,32.4,18.9,3.54
 1/4/19  12:0:0  PM,37.2,12.6,3.51
 1/4/19  12:1:0  PM,37.2,12.6,3.51
 1/4/19  12:2:0  PM,37.2,12.8,3.51
 1/4/19  12:3:0  PM,37.2,12.8,3.51
 1/4/19  12:4:0  PM,36.9,12.7,3.51
 1/4/19  12:5:0  PM,36.9,12.7,3.51
 1/4/19  12:5:0  PM,36.9,12.4,3.51
 1/4/19  12:7:0  PM,37.2,12.4,3.51
 1/4/19  12:8:0  PM,37.2,12.4,3.51
 1/4/19  12:9:0  PM,37.2,12.9,3.51
 1/4/19  2:0:0  PM,37.3,13.2,3.51
 1/4/19  2:1:0  PM,37.3,13.2,3.51
 1/4/19  2:2:0  PM,37.3,13.1,3.51
 1/4/19  2:3:0  PM,37.3,13.1,3.51
 1/4/19  2:4:0  PM,38.4,12.8,3.51
 1/4/19  2:5:0  PM,38.4,12.8,3.51
 1/4/19  2:6:0  PM,38.4,12.8,3.51
 1/4/19  2:7:0  PM,37.3,13.2,3.51
 1/4/19  2:8:0  PM,37.3,13.2,3.51
 1/4/19  2:9:0  PM,37.3,12.9,3.51
 1/4/19  4:0:0  PM,37.2,13.8,3.52
 1/4/19  4:1:0  PM,37.2,13.8,3.52
 1/4/19  4:2:0  PM,37.2,13.8,3.52
 1/4/19  4:3:0  PM,37.2,14.2,3.52
 1/4/19  4:4:0  PM,36.9,14.2,3.52
 1/4/19  4:5:0  PM,36.9,14.2,3.52
 1/4/19  4:6:0  PM,36.9,14.5,3.52
 1/4/19  4:7:0  PM,37.2,14.5,3.52
 1/4/19  4:8:0  PM,37.2,14.5,3.52
 1/4/19  4:9:0  PM,37.2,14.3,3.52
 1/4/19  6:0:0  PM,34.1,25.7,3.53
 1/4/19  6:1:0  PM,34.1,25.7,3.53
 1/4/19  6:2:0  PM,34.1,25.4,3.53
 1/4/19  6:3:0  PM,34.1,25.4,3.53
 1/4/19  6:4:0  PM,34.1,25.7,3.53
 1/4/19  6:5:0  PM,33.8,25.7,3.53
 1/4/19  6:6:0  PM,33.8,25.7,3.53
 1/4/19  6:7:0  PM,33.8,25.9,3.53
 1/4/19  6:8:0  PM,34.1,25.9,3.53
 1/4/19  6:9:0  PM,34.1,26.1,3.53
 1/4/19  8:0:0  PM,31.7,35.4,3.53
 1/4/19  8:1:0  PM,31.7,35.7,3.53
 1/4/19  8:2:0  PM,31.7,35.7,3.53
 1/4/19  8:3:0  PM,31.7,35.7,3.53
 1/4/19  8:4:0  PM,31.7,35.1,3.53
 1/4/19  8:5:0  PM,32.5,35.1,3.53
 1/4/19  8:6:0  PM,32.5,35.3,3.53
 1/4/19  8:7:0  PM,32.5,35.3,3.53
 1/4/19  8:8:0  PM,31.7,35.8,3.53
 1/4/19  8:9:0  PM,31.7,35.6,3.53
 2/4/19  8:0:0  AM,26.4,48.3,3.72
 2/4/19  8:1:0  AM,26.4,48.3,3.72
 2/4/19  8:2:0  AM,26.4,48.1,3.72
 2/4/19  8:3:0  AM,26.4,48.1,3.73
 2/4/19  8:4:0  AM,26.4,48.1,3.73
 2/4/19  8:5:0  AM,26.2,47.9,3.73
 2/4/19  8:6:0  AM,26.2,47.9,3.73
 2/4/19  8:7:0  AM,26.2,47.9,3.73
 2/4/19  8:8:0  AM,26.2,48.1,3.73
 2/4/19  8:9:0  AM,26.2,47.9,3.73
 2/4/19  10:0:0  AM,32.1,29.5,3.73
 2/4/19  10:1:0  AM,32.1,29.5,3.74
 2/4/19  10:2:0  AM,32.1,29.5,3.74
 2/4/19  10:3:0  AM,32.1,29.4,3.74
 2/4/19  10:4:0  AM,32.1,29.4,3.74
 2/4/19  10:5:0  AM,32.4,29.4,3.74
 2/4/19  10:6:0  AM,32.4,29.6,3.74
 2/4/19  10:7:0  AM,32.4,29.6,3.74
 2/4/19  10:8:0  AM,32.4,29.2,3.74
 2/4/19  10:9:0  AM,32.4,29.1,3.74
 2/4/19  12:0:0  PM,37.2,14.8,3.78
 2/4/19  12:1:0  PM,37.2,14.8,3.78
 2/4/19  12:2:0  PM,37.2,14.8,3.78
 2/4/19  12:3:0  PM,37.2,14.7,3.78
 2/4/19  12:4:0  PM,36.9,14.7,3.78
 2/4/19  12:5:0  PM,36.9,14.7,3.78
 2/4/19  12:5:0  PM,36.9,14.3,3.78
 2/4/19  12:7:0  PM,37.2,14.3,3.78
 2/4/19  12:8:0  PM,37.2,14.3,3.78
 2/4/19  12:9:0  PM,37.2,14.5,3.78
 2/4/19  2:0:0  PM,38.5,10.6,3.78
 2/4/19  2:1:0  PM,37.3,10.6,3.78
 2/4/19  2:2:0  PM,37.3,10.6,3.78
 2/4/19  2:3:0  PM,37.3,10.3,3.78
 2/4/19  2:4:0  PM,38.4,10.3,3.78
 2/4/19  2:5:0  PM,38.4,10.2,3.78
 2/4/19  2:6:0  PM,38.4,10.2,3.75
 2/4/19  2:7:0  PM,37.3,10.2,3.75
 2/4/19  2:8:0  PM,37.3,10.1,3.75
 2/4/19  2:9:0  PM,37.3,10.2,3.75
 2/4/19  4:0:0  PM,37.2,11.2,3.74
 2/4/19  4:1:0  PM,37.2,11.2,3.74
 2/4/19  4:2:0  PM,37.2,11.3,3.74
 2/4/19  4:3:0  PM,37.2,11.3,3.74
 2/4/19  4:4:0  PM,36.9,11.3,3.74
 2/4/19  4:5:0  PM,36.9,11.1,3.82
 2/4/19  4:6:0  PM,36.9,11.1,3.82
 2/4/19  4:7:0  PM,37.2,11.1,3.82
 2/4/19  4:8:0  PM,37.2,11.5,3.82
 2/4/19  4:9:0  PM,37.2,11.7,3.82
 2/4/19  6:0:0  PM,34.1,17.4,3.82
 2/4/19  6:1:0  PM,34.1,17.4,3.82
 2/4/19  6:2:0  PM,34.1,17.1,3.83
 2/4/19  6:3:0  PM,34.1,17.1,3.83
 2/4/19  6:4:0  PM,34.1,17.2,3.83
 2/4/19  6:5:0  PM,33.8,17.2,3.83
 2/4/19  6:6:0  PM,33.8,17.2,3.83
 2/4/19  6:7:0  PM,33.8,17.3,3.83
 2/4/19  6:8:0  PM,34.1,17.3,3.83
 2/4/19  6:9:0  PM,34.1,17.4,3.83
 2/4/19  8:0:0  PM,31.7,41.5,3.83
 2/4/19  8:1:0  PM,31.7,41.5,3.83
 2/4/19  8:2:0  PM,31.7,41.5,3.83
 2/4/19  8:3:0  PM,31.7,41.4,3.83
 2/4/19  8:4:0  PM,31.7,41.4,3.83
 2/4/19  8:5:0  PM,32.5,41.4,3.83
 2/4/19  8:6:0  PM,32.5,41.6,3.83
 2/4/19  8:7:0  PM,32.5,41.6,3.83
 2/4/19  8:8:0  PM,31.7,41.5,3.83
 2/4/19  8:9:0  PM,31.7,41.5,3.83
 3/4/19  8:0:0  AM,26.4,47.3,4.22
 3/4/19  8:1:0  AM,26.4,47.3,4.22
 3/4/19  8:2:0  AM,26.4,47.6,4.22
 3/4/19  8:3:0  AM,26.4,47.6,4.22
 3/4/19  8:4:0  AM,26.4,47.5,4.22
 3/4/19  8:5:0  AM,26.2,47.5,4.22
 3/4/19  8:6:0  AM,26.2,47.4,4.22
 3/4/19  8:7:0  AM,26.2,47.4,4.22
 3/4/19  8:8:0  AM,26.2,47.1,4.22
 3/4/19  8:9:0  AM,26.2,47.1,4.25
 3/4/19  10:0:0  AM,32.1,33.6,4.25
 3/4/19  10:1:0  AM,32.1,33.6,4.25
 3/4/19  10:2:0  AM,32.1,33.6,4.25
 3/4/19  10:3:0  AM,32.1,33.8,4.25
 3/4/19  10:4:0  AM,32.1,33.8,4.25
 3/4/19  10:5:0  AM,32.4,33.8,4.25
 3/4/19  10:6:0  AM,32.4,33.7,4.25
 3/4/19  10:7:0  AM,32.4,33.7,4.25
 3/4/19  10:8:0  AM,32.4,33.2,4.34
 3/4/19  10:9:0  AM,32.4,33.1,4.34
 3/4/19  12:0:0  PM,37.2,17.8,4.34
 3/4/19  12:1:0  PM,37.2,17.8,4.34
 3/4/19  12:2:0  PM,37.2,17.8,4.34
 3/4/19  12:3:0  PM,37.2,17.6,4.34
 3/4/19  12:4:0  PM,36.9,17.6,4.34
 3/4/19  12:5:0  PM,36.9,17.6,4.34
 3/4/19  12:5:0  PM,36.9,17.3,4.34
 3/4/19  12:7:0  PM,37.2,17.3,4.34
 3/4/19  12:8:0  PM,37.2,17.2,4.34
 3/4/19  12:9:0  PM,37.2,17.2,4.34
 3/4/19  2:0:0  PM,37.3,12.6,4.34
 3/4/19  2:1:0  PM,37.3,12.6,4.58
 3/4/19  2:2:0  PM,37.3,12.6,4.58
 3/4/19  2:3:0  PM,37.3,12.8,4.58
 3/4/19  2:4:0  PM,38.4,12.8,4.58
 3/4/19  2:5:0  PM,38.4,12.8,4.58
 3/4/19  2:6:0  PM,38.4,12.5,4.58
 3/4/19  2:7:0  PM,37.3,12.5,4.58
 3/4/19  2:8:0  PM,37.3,12.5,4.58
 3/4/19  2:9:0  PM,37.3,12.3,4.58
 3/4/19  4:0:0  PM,37.2,13.6,4.24
 3/4/19  4:1:0  PM,37.2,13.6,4.24
 3/4/19  4:2:0  PM,37.2,13.6,4.24
 3/4/19  4:3:0  PM,37.2,13.7,4.24
 3/4/19  4:4:0  PM,36.9,13.7,4.24
 3/4/19  4:5:0  PM,36.9,13.5,4.24
 3/4/19  4:6:0  PM,36.9,13.5,4.24
 3/4/19  4:7:0  PM,37.2,13.5,4.24
 3/4/19  4:8:0  PM,37.2,13.6,4.24
 3/4/19  4:9:0  PM,37.2,13.8,4.24
 3/4/19  6:0:0  PM,34.1,18.1,4.19
 3/4/19  6:1:0  PM,34.1,18.1,4.19
 3/4/19  6:2:0  PM,34.1,18.1,4.19
 3/4/19  6:3:0  PM,34.1,18.4,4.19
 3/4/19  6:4:0  PM,34.1,18.4,4.19
 3/4/19  6:5:0  PM,33.8,18.4,4.19
 3/4/19  6:6:0  PM,33.8,18.5,4.19
 3/4/19  6:7:0  PM,33.8,18.5,4.19
 3/4/19  6:8:0  PM,34.1,18.4,4.19
 3/4/19  6:9:0  PM,34.1,18.7,4.19
 3/4/19  8:0:0  PM,31.7,22.5,4.19
 3/4/19  8:1:0  PM,31.7,22.5,4.19
 3/4/19  8:2:0  PM,31.7,22.7,4.19
 3/4/19  8:3:0  PM,31.7,22.7,4.19
 3/4/19  8:4:0  PM,31.7,22.7,4.19
 3/4/19  8:5:0  PM,32.5,22.4,4.19
 3/4/19  8:6:0  PM,32.5,22.4,4.19
 3/4/19  8:7:0  PM,32.5,22.2,4.19
 3/4/19  8:8:0  PM,31.7,22.2,4.19
 3/4/19  8:9:0  PM,31.7,22.9,4.19
 4/4/19  8:0:0  AM,26.4,47.8,4.34
 4/4/19  8:1:0  AM,26.4,47.8,4.34
 4/4/19  8:2:0  AM,26.4,47.8,4.34
 4/4/19  8:3:0  AM,26.4,47.6,4.34
 4/4/19  8:4:0  AM,26.4,47.4,4.34
 4/4/19  8:5:0  AM,26.2,47.2,4.34
 4/4/19  8:6:0  AM,26.2,47.5,4.34
 4/4/19  8:7:0  AM,26.2,47.5,4.34
 4/4/19  8:8:0  AM,26.2,47.4,4.34
 4/4/19  8:9:0  AM,26.2,47.4,4.35
 4/4/19  10:0:0  AM,32.1,35.9,4.15
 4/4/19  10:1:0  AM,32.1,35.9,4.15
 4/4/19  10:2:0  AM,32.1,35.7,4.15
 4/4/19  10:3:0  AM,32.1,35.7,4.15
 4/4/19  10:4:0  AM,32.1,35.6,4.15
 4/4/19  10:5:0  AM,32.4,35.6,4.15
 4/4/19  10:6:0  AM,32.4,35.7,4.15
 4/4/19  10:7:0  AM,32.4,35.7,4.15
 4/4/19  10:8:0  AM,32.4,35.5,4.14
 4/4/19  10:9:0  AM,32.4,35.5,4.14
 4/4/19  12:0:0  PM,37.2,16.7,4.24
 4/4/19  12:1:0  PM,37.2,16.7,4.24
 4/4/19  12:2:0  PM,37.2,16.6,
 4/4/19  12:3:0  PM,37.2,16.6,4.24
 4/4/19  12:4:0  PM,36.9,16.6,4.24
 4/4/19  12:5:0  PM,36.9,16.5,4.24
 4/4/19  12:5:0  PM,36.9,16.5,4.24
 4/4/19  12:7:0  PM,37.2,16.3,4.24
 4/4/19  12:8:0  PM,37.2,16.3,4.24
 4/4/19  12:9:0  PM,37.2,16.2,4.24
 4/4/19  2:0:0  PM,37.3,14.2,4.67
 4/4/19  2:1:0  PM,37.3,14.2,4.67
 4/4/19  2:2:0  PM,37.3,14.1,4.67
 4/4/19  2:3:0  PM,37.3,14.1,4.67
 4/4/19  2:4:0  PM,38.4,14.1,4.67
 4/4/19  2:5:0  PM,38.4,13.8,4.67
 4/4/19  2:6:0  PM,38.4,13.8,4.67
 4/4/19  2:7:0  PM,37.3,13.8,4.67
 4/4/19  2:8:0  PM,37.3,13.9,4.67
 4/4/19  2:9:0  PM,37.3,13.7,4.67
 4/4/19  4:0:0  PM,37.2,25.2,4.44
 4/4/19  4:1:0  PM,37.2,25.2,4.44
 4/4/19  4:2:0  PM,37.2,25.2,4.44
 4/4/19  4:3:0  PM,37.2,25.5,4.44
 4/4/19  4:4:0  PM,38.7,25.5,4.44
 4/4/19  4:5:0  PM,38.7,25.5,4.44
 4/4/19  4:6:0  PM,38.7,25.4,4.44
 4/4/19  4:7:0  PM,37.2,25.4,4.44
 4/4/19  4:8:0  PM,37.2,25.6,4.45
 4/4/19  4:9:0  PM,37.2,25.7,4.45
 4/4/19  6:0:0  PM,34.1,35.7,4.39
 4/4/19  6:1:0  PM,34.1,35.7,4.39
 4/4/19  6:2:0  PM,34.1,35.8,4.39
 4/4/19  6:3:0  PM,34.1,35.8,4.39
 4/4/19  6:4:0  PM,34.1,35.8,4.39
 4/4/19  6:5:0  PM,33.8,35.9,4.39
 4/4/19  6:6:0  PM,33.8,35.9,4.39
 4/4/19  6:7:0  PM,33.8,36.1,4.39
 4/4/19  6:8:0  PM,34.1,36.1,4.39
 4/4/19  6:9:0  PM,34.1,36.2,4.39
 4/4/19  8:0:0  PM,34.2,40.4,4.35
 4/4/19  8:1:0  PM,34.2,40.4,4.35
 4/4/19  8:2:0  PM,34.2,40.4,4.35
 4/4/19  8:3:0  PM,34.2,40.6,4.35
 4/4/19  8:4:0  PM,34.2,40.6,4.35
 4/4/19  8:5:0  PM,33.8,40.5,4.35
 4/4/19  8:6:0  PM,33.8,40.5,4.35
 4/4/19  8:7:0  PM,33.8,40.4,4.35
 4/4/19  8:8:0  PM,34.2,40.4,4.35
 4/4/19  8:9:0  PM,34.2,40.6,4.35
 5/4/19  8:0:0  AM,26.4,42.6,4.51
 5/4/19  8:1:0  AM,26.4,42.6,4.51
 5/4/19  8:2:0  AM,26.4,42.6,4.51
 5/4/19  8:3:0  AM,26.4,42.4,4.51
 5/4/19  8:4:0  AM,26.4,42.4,4.51
 5/4/19  8:5:0  AM,26.2,42.4,4.51
 5/4/19  8:6:0  AM,26.2,42.5,4.54
 5/4/19  8:7:0  AM,26.2,42.5,4.54
 5/4/19  8:8:0  AM,26.2,42.3,4.54
 5/4/19  8:9:0  AM,26.2,42.1,4.54
 5/4/19  10:0:0  AM,32.1,35.4,4.56
 5/4/19  10:1:0  AM,32.1,35.4,4.57
 5/4/19  10:2:0  AM,32.1,35.2,4.57
 5/4/19  10:3:0  AM,32.1,35.2,4.57
 5/4/19  10:4:0  AM,32.1,35.2,4.57
 5/4/19  10:5:0  AM,32.4,35.4,4.57
 5/4/19  10:6:0  AM,32.4,35.4,4.57
 5/4/19  10:7:0  AM,32.4,35.4,4.59
 5/4/19  10:8:0  AM,32.4,35.7,4.59
 5/4/19  10:9:0  AM,32.4,35.7,4.59
 5/4/19  12:0:0  PM,35.8,26.1,4.61
 5/4/19  12:1:0  PM,35.8,26.1,4.61
 5/4/19  12:2:0  PM,35.8,26.4,4.61
 5/4/19  12:3:0  PM,35.8,26.4,4.61
 5/4/19  12:4:0  PM,36.9,26.5,4.61
 5/4/19  12:5:0  PM,36.9,26.5,4.63
 5/4/19  12:5:0  PM,36.9,26.8,4.63
 5/4/19  12:7:0  PM,35.8,26.8,4.63
 5/4/19  12:8:0  PM,35.8,26.8,4.63
 5/4/19  12:9:0  PM,35.8,26.6,4.63
 5/4/19  2:0:0  PM,36.1,26.9,4.67
 5/4/19  2:1:0  PM,36.1,26.9,4.67
 5/4/19  2:2:0  PM,36.1,26.9,4.67
 5/4/19  2:3:0  PM,36.1,26.8,4.67
 5/4/19  2:4:0  PM,35.9,26.8,4.67
 5/4/19  2:5:0  PM,35.9,26.8,4.67
 5/4/19  2:6:0  PM,35.9,26.9,4.67
 5/4/19  2:7:0  PM,36.1,26.9,4.68
 5/4/19  2:8:0  PM,36.1,26.9,4.68
 5/4/19  2:9:0  PM,36.1,27.1,4.68
 5/4/19  4:0:0  PM,34.8,32.5,4.59
 5/4/19  4:1:0  PM,34.8,32.5,4.59
 5/4/19  4:2:0  PM,34.8,32.5,4.59
 5/4/19  4:3:0  PM,34.8,32.6,4.59
 5/4/19  4:4:0  PM,35.1,32.6,4.59
